2023-10-08 14:19:12,910  =================== rf_cbow01 start training ===================
2023-10-08 14:19:25,363  gridsearching...
2023-10-08 14:45:19,463  model: rf_cbow01, best_params: {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,464  0.298 (+/-0.025) for {'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,477  0.446 (+/-0.013) for {'max_depth': 24, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,477  0.403 (+/-0.019) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,477  0.435 (+/-0.008) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,477  0.449 (+/-0.015) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,477  0.403 (+/-0.028) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,477  0.432 (+/-0.027) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,477  0.445 (+/-0.024) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,477  0.403 (+/-0.007) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,477  0.438 (+/-0.013) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,477  0.446 (+/-0.014) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,477  0.407 (+/-0.033) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,477  0.436 (+/-0.008) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,477  0.449 (+/-0.017) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,477  0.410 (+/-0.033) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,478  0.428 (+/-0.014) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,478  0.444 (+/-0.010) for {'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,478  0.401 (+/-0.018) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,478  0.425 (+/-0.023) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,478  0.433 (+/-0.026) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,478  0.398 (+/-0.010) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,478  0.425 (+/-0.010) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,478  0.429 (+/-0.011) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,478  0.393 (+/-0.019) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,478  0.425 (+/-0.023) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,478  0.431 (+/-0.012) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,478  0.402 (+/-0.017) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,478  0.423 (+/-0.013) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,478  0.425 (+/-0.008) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,478  0.398 (+/-0.008) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,479  0.428 (+/-0.020) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,479  0.432 (+/-0.011) for {'max_depth': 24, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,479  0.395 (+/-0.010) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,479  0.415 (+/-0.017) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,479  0.425 (+/-0.012) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,479  0.400 (+/-0.020) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,479  0.415 (+/-0.024) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,479  0.431 (+/-0.019) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,479  0.394 (+/-0.022) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,479  0.415 (+/-0.013) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,479  0.420 (+/-0.006) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,479  0.394 (+/-0.017) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,479  0.423 (+/-0.007) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,479  0.428 (+/-0.011) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,479  0.397 (+/-0.016) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,479  0.410 (+/-0.011) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,480  0.432 (+/-0.013) for {'max_depth': 24, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,480  0.366 (+/-0.002) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,480  0.415 (+/-0.009) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,480  0.440 (+/-0.006) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,480  0.373 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,480  0.420 (+/-0.014) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,480  0.448 (+/-0.014) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,480  0.386 (+/-0.008) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,480  0.433 (+/-0.006) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,480  0.447 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,480  0.390 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,480  0.426 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,480  0.448 (+/-0.018) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,480  0.400 (+/-0.018) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,481  0.433 (+/-0.011) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,481  0.445 (+/-0.023) for {'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,481  0.392 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,481  0.431 (+/-0.025) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,481  0.446 (+/-0.005) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,481  0.394 (+/-0.007) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,481  0.432 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,481  0.455 (+/-0.007) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,481  0.386 (+/-0.029) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,481  0.427 (+/-0.020) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,481  0.446 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,481  0.402 (+/-0.026) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,481  0.433 (+/-0.007) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,481  0.456 (+/-0.014) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,481  0.405 (+/-0.015) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,482  0.431 (+/-0.025) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,482  0.445 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,482  0.404 (+/-0.022) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,482  0.431 (+/-0.022) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,482  0.445 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,482  0.412 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,482  0.432 (+/-0.009) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,482  0.447 (+/-0.024) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,482  0.401 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,482  0.430 (+/-0.022) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,482  0.446 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,482  0.410 (+/-0.022) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,482  0.430 (+/-0.024) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,482  0.449 (+/-0.018) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,482  0.398 (+/-0.010) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,483  0.432 (+/-0.008) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,483  0.439 (+/-0.023) for {'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,483  0.402 (+/-0.020) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,483  0.429 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,483  0.433 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,483  0.396 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,483  0.422 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,483  0.427 (+/-0.011) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,483  0.402 (+/-0.010) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,483  0.427 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,483  0.435 (+/-0.004) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,483  0.411 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,483  0.419 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,483  0.430 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,483  0.411 (+/-0.009) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,484  0.425 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,484  0.430 (+/-0.018) for {'max_depth': 30, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,484  0.403 (+/-0.020) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,484  0.418 (+/-0.011) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,484  0.426 (+/-0.011) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,484  0.406 (+/-0.009) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,484  0.423 (+/-0.013) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,484  0.418 (+/-0.019) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,484  0.394 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,484  0.421 (+/-0.016) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,484  0.427 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,484  0.386 (+/-0.002) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,484  0.420 (+/-0.017) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,484  0.427 (+/-0.015) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,484  0.395 (+/-0.021) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,484  0.410 (+/-0.025) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,485  0.428 (+/-0.006) for {'max_depth': 30, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,485  0.363 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,485  0.414 (+/-0.020) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,485  0.438 (+/-0.011) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,485  0.375 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,485  0.422 (+/-0.028) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,485  0.448 (+/-0.006) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,485  0.382 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,485  0.435 (+/-0.008) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,485  0.450 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,485  0.400 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,485  0.427 (+/-0.020) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,485  0.455 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,485  0.402 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,485  0.433 (+/-0.011) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,486  0.453 (+/-0.006) for {'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,486  0.393 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,486  0.429 (+/-0.027) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,486  0.446 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,486  0.389 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,486  0.427 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,486  0.447 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,486  0.400 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,486  0.436 (+/-0.004) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,486  0.451 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,486  0.405 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,486  0.430 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,486  0.450 (+/-0.016) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,486  0.407 (+/-0.025) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,486  0.431 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,486  0.442 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,487  0.407 (+/-0.006) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,487  0.428 (+/-0.022) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,487  0.443 (+/-0.003) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,487  0.397 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,487  0.434 (+/-0.020) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,487  0.444 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,487  0.410 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,487  0.437 (+/-0.012) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,487  0.447 (+/-0.029) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,487  0.409 (+/-0.026) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,487  0.435 (+/-0.015) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,487  0.442 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,487  0.414 (+/-0.017) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,487  0.435 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,487  0.445 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,488  0.409 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 50}
2023-10-08 14:45:19,488  0.423 (+/-0.013) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 100}
2023-10-08 14:45:19,488  0.429 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 150}
2023-10-08 14:45:19,488  0.395 (+/-0.009) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 50}
2023-10-08 14:45:19,488  0.431 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}
2023-10-08 14:45:19,488  0.434 (+/-0.018) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 150}
2023-10-08 14:45:19,488  0.396 (+/-0.019) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 50}
2023-10-08 14:45:19,488  0.420 (+/-0.006) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 100}
2023-10-08 14:45:19,488  0.431 (+/-0.001) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 150}
2023-10-08 14:45:19,488  0.394 (+/-0.011) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.427 (+/-0.014) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.431 (+/-0.021) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 150}
2023-10-08 14:45:19,489  0.401 (+/-0.011) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 50}
2023-10-08 14:45:19,489  0.422 (+/-0.017) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 100}
2023-10-08 14:45:19,489  0.434 (+/-0.010) for {'max_depth': None, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 150}
2023-10-08 14:45:19,489  0.395 (+/-0.020) for {'max_depth': None, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 50}
